"","id","created_at","updated_at","active","bats","birth_date","captain","city","country","draft_overall_pick","draft_round","draft_season","draft_team_name","first_name","handedness","height","high_school","humanized_salary","last_name","mlbam_id","name","nickname","position_abbreviation","position_name","pro_debut","salary","salary_currency","school","slug","sport","state","uniform_number","unit_of_height","unit_of_weight","weight","years_of_experience","league_id","playing_position_id","team_id"
"49","e957b0c4-afdf-4e63-be57-a7b91cb41916","2016-01-06T01:31:59-05:00","2017-05-08T13:17:27-04:00",TRUE,"bats_unknown","1981-05-21","N","Park Ridge","USA",73,3,"2001","Chicago","Craig","unknown",74,NA,"4,750,000","Anderson",NA,"Craig Anderson","Craig","G","Goaltender",NA,4750000,"USD",NA,"nhl-craig-anderson","hockey","IL","41","inches","pounds",184,13,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","42add1c3-7eed-4356-bd0b-cc3aa88693e8"
"50","dae9dd5c-7c7b-48eb-89ce-91f882d35cb7","2016-01-06T01:42:07-05:00","2017-05-08T13:17:21-04:00",TRUE,"bats_unknown","1994-05-07","N","Burlington","CAN",95,4,"2012","Columbus","Josh","unknown",75,NA,"692,500","Anderson",NA,"Josh Anderson","Josh","RW","Right Wing",NA,692500,"USD",NA,"nhl-josh-anderson","hockey","ON","34","inches","pounds",221,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"51","646574f8-efe8-46c5-b474-faa36932e1ea","2016-04-06T11:17:41-04:00","2016-04-06T11:17:41-04:00",TRUE,"bats_unknown","1992-04-27",NA,"Toronto","CAN",NA,NA,NA,NA,"J.P.","right",71,NA,"0","Anderson",NA,"J.P. Anderson",NA,"G","Goaltender",NA,NA,"USD",NA,"nhl-j-p-anderson","hockey","Ontario","36","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","4a2527de-0e8b-49cb-9d36-8101ccac5265"
"52","619b87d7-1e62-4fad-9ef1-d68b877d160d","2016-04-06T11:09:30-04:00","2016-04-06T11:09:30-04:00",FALSE,"bats_unknown","1982-10-31",NA,"West Islip","USA",NA,NA,NA,NA,"Matt","right",71,NA,"0","Anderson",NA,"Matt Anderson",NA,"RW","Right Wing",NA,NA,"USD",NA,"nhl-matt-anderson","hockey","New York","68","inches","pounds",195,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"53","376bc501-7af5-414e-aa5b-0ccb269a7c96","2016-01-06T03:19:47-05:00","2016-10-12T19:31:35-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Calle","unknown",0,NA,"661,667","Andersson",NA,"Calle Andersson",NA,"D","Defense",NA,661667,"USD",NA,"nhl-calle-andersson","hockey","","92","inches","pounds",0,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","d32b9696-2d78-40a0-bf6d-3cd16dc48c96"
"54","d66b87af-3f97-43c7-abd1-e08900d3026e","2016-01-06T01:34:04-05:00","2017-03-07T09:35:28-05:00",TRUE,"bats_unknown","1989-02-05",NA,"Munkedal","",88,3,"2007","Detroit","Joakim","unknown",74,NA,"815,000","Andersson",NA,"Joakim Andersson","Joakim","C","Center",NA,815000,"USD",NA,"nhl-joakim-andersson","hockey","","18","inches","pounds",211,5,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","c2a7d98a-fa2c-446e-9682-a8949854023e"
"55","cbcab9d1-5a99-412f-a83b-980d5201411d","2016-04-06T11:17:51-04:00","2016-04-06T11:17:51-04:00",TRUE,"bats_unknown","1991-04-13",NA,"Kvidinge","SWE",NA,NA,NA,NA,"Peter","left",75,NA,"0","Andersson",NA,"Peter Andersson",NA,"D","Defense",NA,NA,"USD",NA,"nhl-peter-andersson","hockey",NA,"80","inches","pounds",194,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"56","b1b6959e-803d-418d-8ace-917182269eed","2016-01-06T01:54:50-05:00","2017-04-09T13:17:07-04:00",TRUE,"bats_unknown","1996-10-27","N","Malmo","SWE",53,2,"2015","Calgary","Rasmus","unknown",72,NA,"742,500","Andersson",NA,"Rasmus Andersson","Rasmus","D","Defense",NA,742500,"USD",NA,"nhl-rasmus-andersson","hockey","","54","inches","pounds",212,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","926ad5ca-c17f-4b20-8b72-9043b6066bc9"
"57","a35aa2f1-ff99-45c5-9997-54c36b532003","2016-10-12T19:14:25-04:00","2016-10-12T19:14:25-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Shefer","unknown",NA,NA,"0","Andrei",NA,"Andrei Shefer",NA,"D","D",NA,NA,"USD",NA,"nhl-andrei-shefer","hockey","",NA,"inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"ae19bcc6-3f57-46a0-9a14-6b0752155691"
"58","1099b109-7e7b-4755-a7ca-0a00ff1545be","2016-01-06T01:31:48-05:00","2017-05-08T13:17:04-04:00",TRUE,"bats_unknown","1991-05-17","N","Pickering","CAN",80,3,"2011","Los Angeles","Andy","unknown",73,NA,"575,000","Andreoff",NA,"Andy Andreoff","Andy","LW","Left Wing",NA,575000,"USD",NA,"nhl-andy-andreoff","hockey","ON","15","inches","pounds",203,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"59","b8d223f7-8362-4c45-8e7d-24916940546a","2016-01-06T01:42:50-05:00","2017-05-08T13:17:14-04:00",TRUE,"bats_unknown","1993-03-21","N","Zurich","SUI",86,3,"2013","Montreal","Sven","unknown",70,NA,"650,000","Andrighetto",NA,"Sven Andrighetto","Sven","RW","Right Wing",NA,650000,"USD",NA,"nhl-sven-andrighetto","hockey","","10","inches","pounds",187,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","4cab4924-a7f5-43c5-8c16-73276fe5b485"
"60","cffbd11d-ef67-4544-ab35-4be620132aa5","2017-03-07T09:38:18-05:00","2017-03-07T09:38:18-05:00",FALSE,"bats_unknown",NA,NA,NA,"",NA,NA,NA,NA,"Sergey","unknown",NA,NA,"0","Andronov",NA,"Sergey Andronov","Sergey","F","F",NA,NA,"USD",NA,"nhl-sergey-andronov","hockey","","81","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"4ca89483-65ae-484d-bda9-eacba9ff4915"
"61","7f462709-c5e9-4876-b2c7-fb4bbaf91c41","2016-10-12T19:14:45-04:00","2016-10-19T12:57:22-04:00",TRUE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Jonathan","unknown",NA,NA,"0","Ang",NA,"Jonathan Ang",NA,"NA","NA",NA,NA,"USD",NA,"nhl-jonathan-ang","hockey","","82","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"7e5c2566-c3cc-4b2e-98e6-d8bce74b7fbc"
"62","34ede349-84db-4268-9a8b-f8061c42f6e0","2016-01-06T01:48:30-05:00","2016-10-19T12:53:58-04:00",TRUE,"bats_unknown","1985-06-27","N","Woodbridge","",NA,NA,NA,NA,"Mike","unknown",73,NA,"650,000","Angelidis",NA,"Mike Angelidis",NA,"LW","Left Wing",NA,650000,"USD",NA,"nhl-mike-angelidis","hockey","","57","inches","pounds",212,4,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","926ad5ca-c17f-4b20-8b72-9043b6066bc9"
"63","b32809a2-0bd4-453b-9d39-a6ae8f6ae197","2016-01-06T01:31:44-05:00","2017-05-08T13:17:18-04:00",TRUE,"bats_unknown","1988-05-24","N","Yaroslavl","RUS",54,2,"2006","NY Rangers","Artem","unknown",76,NA,"4,000,000","Anisimov",NA,"Artem Anisimov","Artem","C","Center",NA,4000000,"USD",NA,"nhl-artem-anisimov","hockey","","15","inches","pounds",198,8,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","a345b10e-87b5-4635-bf24-fd6be058346f"
"64","b1b85092-a3a2-4add-a3be-f47a4a2b1677","2016-10-12T19:19:06-04:00","2016-10-19T12:44:59-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Brandon","unknown",NA,NA,"0","Anselmini",NA,"Brandon Anselmini",NA,"D","D",NA,NA,"USD",NA,"nhl-brandon-anselmini","hockey","","0","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"5786217b-24e4-4827-8fb9-b4bcd388b869"
"65","5fb63648-9f10-4cba-8b52-56fff6c4c8bb","2016-04-06T11:20:04-04:00","2016-04-06T11:20:04-04:00",FALSE,"bats_unknown","1991-03-21",NA,"Halifax","CAN",187,7,"2009","Vancouver","Steven","left",73,NA,"590,000","Anthony",NA,"Steven Anthony",NA,"LW","Left Wing",NA,590000,"USD",NA,"nhl-steven-anthony","hockey","Nova Scotia","71","inches","pounds",205,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","7e5c2566-c3cc-4b2e-98e6-d8bce74b7fbc"
"66","e421a4dc-b394-4463-832f-0533cc85c7ae","2016-04-06T11:12:33-04:00","2016-04-06T11:18:16-04:00",TRUE,"bats_unknown","1980-02-18",NA,"Ust-Kamenogorsk","KAZ",10,1,"1998","Toronto","Nik","left",78,NA,"4,750,000","Antropov",NA,"Nik Antropov",NA,"C","Center",NA,4750000,"USD",NA,"nhl-nik-antropov","hockey",NA,"80","inches","pounds",245,12,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","157c2242-afa5-499d-906d-6a992927e58d"
"67","7276c12b-d06e-4025-924b-45941f70b6cc","2016-10-12T19:12:21-04:00","2017-03-11T12:17:21-05:00",TRUE,"bats_unknown","1995-04-10","N","North Bay","CAN",NA,NA,NA,NA,"Ken","unknown",76,NA,"0","Appleby",NA,"Ken Appleby","Ken","G","G",NA,NA,"USD",NA,"nhl-kenneth-appleby","hockey","ON","55","inches","pounds",205,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"68","91c32cfa-8599-4a2d-8f72-18558f284d03","2016-04-06T11:09:26-04:00","2016-04-06T11:09:26-04:00",FALSE,"bats_unknown","1993-02-16",NA,"Le Gardeur","CAN",108,4,"2011","Montreal","Olivier","left",71,NA,"0","Archambault",NA,"Olivier Archambault",NA,"LW","Left Wing",NA,NA,"USD",NA,"nhl-olivier-archambault","hockey","Quebec",NA,"inches","pounds",192,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","80d99c5a-882e-4296-ae9d-048d2830b154"
"69","4960e4fd-cc12-43aa-af98-7e72f08995ad","2016-04-06T11:06:20-04:00","2016-04-06T11:06:20-04:00",FALSE,"bats_unknown","1983-05-15",NA,"Calgary","CAN",NA,NA,NA,NA,"Andrew","right",76,NA,"0","Archer",NA,"Andrew Archer",NA,"D","Defense",NA,NA,"USD",NA,"nhl-andrew-archer","hockey","Alberta",NA,"inches","pounds",212,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","80d99c5a-882e-4296-ae9d-048d2830b154"
"70","a86ba752-43f7-4a8f-a2a9-2eb4a2df9c4c","2016-04-06T11:17:51-04:00","2016-10-12T19:32:20-04:00",TRUE,"bats_unknown","1990-02-09","N","Oakville","",NA,NA,NA,NA,"Darren","unknown",75,NA,"0","Archibald",NA,"Darren Archibald",NA,"RW","Right Wing",NA,NA,"USD",NA,"nhl-darren-archibald","hockey","","49","inches","pounds",210,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"71","9d5a181f-c791-4572-aa1a-b75ccf2faaac","2016-01-06T01:53:36-05:00","2017-05-08T13:17:36-04:00",TRUE,"bats_unknown","1992-10-06","N","Regina","CAN",174,6,"2011","Pittsburgh","Josh","unknown",70,NA,"667,500","Archibald",NA,"Josh Archibald","Josh","RW","Right Wing",NA,667500,"USD","Nebraska-Omaha","nhl-josh-archibald","hockey","SK","45","inches","pounds",176,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","26390f10-d08d-4a78-acf6-ac0a5d31a78c"
"72","a0c87822-9d05-4931-8e1c-504795c706e0","2016-01-06T01:31:24-05:00","2017-03-07T09:38:45-05:00",FALSE,"bats_unknown","1988-08-12",NA,"Milford","",NA,NA,NA,NA,"Mark","unknown",68,NA,"1,100,000","Arcobello",NA,"Mark Arcobello","Mark","C","Center",NA,1100000,"USD",NA,"nhl-mark-arcobello","hockey","","33","inches","pounds",172,4,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","06bab022-21a6-4999-b7a1-fe569971c68a"
"73","6bd6eefc-2cfe-4cd2-b65a-7a5415fc68b7","2016-04-06T11:08:17-04:00","2016-04-06T11:08:17-04:00",TRUE,"bats_unknown","1979-05-19",NA,"Kazan","RUS",60,3,"1998","Nashville","Denis","left",75,NA,"0","Arkhipov",NA,"Denis Arkhipov",NA,"C","Center",NA,NA,"USD",NA,"nhl-denis-arkhipov","hockey",NA,"19","inches","pounds",217,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","a345b10e-87b5-4635-bf24-fd6be058346f"
"74","4f3fd49f-aa45-4323-8f05-a1d14aacbdb9","2016-04-12T06:18:06-04:00","2016-10-19T12:52:24-04:00",TRUE,"bats_unknown","1992-09-06","N","Plunge","",NA,NA,NA,NA,"Mantas","unknown",75,NA,"0","Armalis",NA,"Mantas Armalis",NA,"G","Goaltender",NA,NA,"USD",NA,"nhl-mantas-armalis","hockey","","33","inches","pounds",194,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","4a2527de-0e8b-49cb-9d36-8101ccac5265"
"75","e19b96e7-8cfe-4926-a765-70d28c27ca5e","2016-01-06T01:48:31-05:00","2017-05-08T13:17:38-04:00",TRUE,"bats_unknown","1993-05-31","N","Pori","FIN",16,1,"2011","Buffalo","Joel","unknown",75,NA,"832,500","Armia",NA,"Joel Armia","Joel","RW","Right Wing",NA,832500,"USD",NA,"nhl-joel-armia","hockey","","40","inches","pounds",205,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","157c2242-afa5-499d-906d-6a992927e58d"
"76","f577dea7-45f5-4f7a-815d-f531689ad0fa","2016-04-06T11:12:22-04:00","2016-04-06T11:15:48-04:00",TRUE,"bats_unknown","1982-11-23",NA,"Lloydminster","CAN",21,1,"2001","Pittsburgh","Colby","right",74,NA,"1,000,000","Armstrong",NA,"Colby Armstrong",NA,"RW","Right Wing",NA,1000000,"USD",NA,"nhl-colby-armstrong","hockey","Saskatchewan","20","inches","pounds",195,6,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","80d99c5a-882e-4296-ae9d-048d2830b154"
"77","e3cc52a1-bb8d-400b-8e7b-30cc5dcb48b0","2016-04-06T11:06:32-04:00","2016-04-06T11:06:32-04:00",TRUE,"bats_unknown","1973-04-23",NA,"Ottawa","CAN",128,6,"1992","New York Islanders","Derek","right",72,NA,"0","Armstrong",NA,"Derek Armstrong",NA,"C","Center",NA,NA,"USD",NA,"nhl-derek-armstrong","hockey","Ontario","7","inches","pounds",197,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"78","9f7ca8bc-44c9-4158-af03-cdd0a472b95b","2016-04-06T11:05:54-04:00","2016-04-06T11:05:54-04:00",TRUE,"bats_unknown","1979-03-16",NA,"Oklahoma City","USA",183,7,"1998","Chicago","Tyler","left",71,NA,"0","Arnason",NA,"Tyler Arnason",NA,"C","Center",NA,NA,"USD",NA,"nhl-tyler-arnason","hockey","Oklahoma","39","inches","pounds",204,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","4cab4924-a7f5-43c5-8c16-73276fe5b485"
"79","0de1287c-5d40-472f-b896-5ec662e15917","2016-01-06T01:53:59-05:00","2016-10-19T12:52:01-04:00",TRUE,"bats_unknown","1994-09-21","N","Stockhold","",60,2,"2013",NA,"Linus","unknown",73,NA,"817,500","Arnesson",NA,"Linus Arnesson",NA,"D","Defense",NA,817500,"USD",NA,"nhl-linus-arnesson","hockey","","49","inches","pounds",188,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"80","b10ba8fb-5764-43a7-9a2d-b62b6452f396","2016-04-06T11:09:34-04:00","2016-04-06T11:09:34-04:00",FALSE,"bats_unknown","1989-11-16",NA,"Kingston","CAN",NA,NA,NA,NA,"Jamie","right",71,NA,"0","Arniel",NA,"Jamie Arniel",NA,"C","Center",NA,NA,"USD",NA,"nhl-jamie-arniel","hockey","Ontario","72","inches","pounds",183,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"81","bf47dae1-9682-455b-a3fb-253af7c70591","2016-01-06T03:20:44-05:00","2017-03-07T09:37:31-05:00",FALSE,"bats_unknown","1992-05-13",NA,"Boston","",NA,NA,NA,NA,"Bill","unknown",72,NA,"824,000","Arnold",NA,"Bill Arnold","Bill","C","Center",NA,824000,"USD",NA,"nhl-bill-arnold","hockey","","46","inches","pounds",218,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","926ad5ca-c17f-4b20-8b72-9043b6066bc9"
"82","29aac9d0-6737-43c1-b47d-9f9876db223d","2016-04-06T11:09:41-04:00","2016-04-06T11:09:41-04:00",TRUE,"bats_unknown","1989-06-23",NA,"Montreal","CAN",NA,NA,NA,NA,"Scott","right",74,NA,"0","Arnold",NA,"Scott Arnold",NA,"RW","Right Wing",NA,NA,"USD",NA,"nhl-scott-arnold","hockey","Quebec","38","inches","pounds",195,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","06bab022-21a6-4999-b7a1-fe569971c68a"
"83","c713cdbd-75b2-4f4f-b9c6-4b612b1ae64e","2016-04-06T11:06:53-04:00","2016-04-06T11:12:14-04:00",TRUE,"bats_unknown","1974-10-11",NA,"Collingwood","CAN",7,1,"1993","Edmonton","Jason","right",77,NA,"2,500,000","Arnott",NA,"Jason Arnott",NA,"C","Center",NA,2500000,"USD",NA,"nhl-jason-arnott","hockey","Ontario","44","inches","pounds",220,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","4ca89483-65ae-484d-bda9-eacba9ff4915"
"84","b033c6a0-4942-4337-91e1-905151da89a3","2016-01-06T01:53:25-05:00","2017-03-07T09:40:18-05:00",FALSE,"bats_unknown","1991-12-30",NA,"Placentia","",78,3,"2010","Nashville","Taylor","unknown",73,NA,"605,000","Aronson",NA,"Taylor Aronson","Taylor","D","Defense",NA,605000,"USD",NA,"nhl-taylor-aronson","hockey","","50","inches","pounds",205,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","098b2599-0a70-47af-b38e-0e4e7a0acace"
"85","80b23b9a-a881-44f7-8727-761e94ccd4da","2016-04-06T11:22:29-04:00","2016-04-06T11:22:29-04:00",FALSE,"bats_unknown","1992-03-26",NA,"Iles-de-la-Madeleine","CAN",NA,NA,NA,NA,"Vincent","left",74,NA,"0","Arseneau",NA,"Vincent Arseneau",NA,"LW","Left Wing",NA,NA,"USD",NA,"nhl-vincent-arseneau","hockey","Quebec","59","inches","pounds",203,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"86","8b2829c6-f468-4121-aedd-e0c25586d8ce","2016-01-06T01:31:59-05:00","2017-05-08T13:17:20-04:00",TRUE,"bats_unknown","1993-04-08","N","Skelleftea","SWE",112,4,"2014","Nashville","Viktor","unknown",69,NA,"640,000","Arvidsson",NA,"Viktor Arvidsson","Viktor","LW","Left Wing",NA,640000,"USD",NA,"nhl-viktor-arvidsson","hockey","","38","inches","pounds",172,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","098b2599-0a70-47af-b38e-0e4e7a0acace"
"87","fafad1f1-4797-4ac5-967d-0526c56b63c8","2016-04-06T11:06:26-04:00","2017-03-07T09:42:21-05:00",TRUE,"bats_unknown","1978-04-13",NA,"Portage La Prairie","",71,3,"1996","Montreal","Arron","unknown",71,NA,"775,000","Asham",NA,"Arron Asham","Arron","RW","Right Wing",NA,775000,"USD",NA,"nhl-arron-asham","hockey","","45","inches","pounds",205,13,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","d32b9696-2d78-40a0-bf6d-3cd16dc48c96"
"88","993c06ff-0b1b-432d-a4a7-7e87ea9137b2","2016-01-06T03:44:23-05:00","2017-03-07T09:36:18-05:00",TRUE,"bats_unknown","1991-04-01",NA,"Winnipeg","",29,1,"2009","Tampa Bay","Carter","unknown",75,NA,"0","Ashton",NA,"Carter Ashton","Carter","RW","Right Wing",NA,0,"USD",NA,"nhl-carter-ashton","hockey","","37","inches","pounds",215,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","2d8d4fda-a9b9-4978-abcc-31b9dfb47175"
"89","414f0e93-0c06-47c2-8388-7169d1bf4b5f","2016-01-06T03:19:53-05:00","2016-01-06T03:19:53-05:00",FALSE,"bats_unknown",NA,NA,NA,NA,NA,NA,NA,NA,"Keegan","left",77,NA,"0","Asmundson",NA,"Keegan Asmundson",NA,"G","Goaltender",NA,0,"USD",NA,"nhl-keegan-asmundson","hockey",NA,NA,"inches","pounds",234,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","1deb863f-6919-4b88-8a38-51753f3f3032"
"90","eb96ec6c-7e20-4df6-ba7a-c6cc9ef26443","2016-01-06T01:54:15-05:00","2016-04-03T02:32:44-04:00",FALSE,"bats_unknown","1991-11-22",NA,"Regina","CAN",NA,NA,NA,NA,"Spencer","left",77,NA,"0","Asuchak",NA,"Spencer Asuchak",NA,"C","Center",NA,0,"USD",NA,"nhl-spencer-asuchak","hockey","Saskatchewan","59","inches","pounds",232,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","4ca89483-65ae-484d-bda9-eacba9ff4915"
"91","b43e4aa3-ae45-4f26-97e3-3c75ef7ba2dd","2016-01-06T01:39:16-05:00","2017-05-08T13:17:23-04:00",TRUE,"bats_unknown","1994-08-06","N","London","CAN",110,4,"2012","Detroit","Andreas","unknown",72,NA,"667,000","Athanasiou",NA,"Andreas Athanasiou","Andreas","C","Center",NA,667000,"USD",NA,"nhl-andreas-athanasiou","hockey","ON","72","inches","pounds",177,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","c2a7d98a-fa2c-446e-9682-a8949854023e"
"92","6a31fe64-5bb9-4df3-adee-4cd9f804d598","2016-01-06T01:32:11-05:00","2017-05-08T13:17:22-04:00",TRUE,"bats_unknown","1989-06-05","N","Riverside","USA",157,6,"2008","Columbus","Cam","unknown",68,NA,"2,500,000","Atkinson",NA,"Cam Atkinson","Cam","RW","Right Wing",NA,2500000,"USD","Boston College","nhl-cam-atkinson","hockey","CT","13","inches","pounds",180,5,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"93","5054f321-96d3-4404-a98f-bce816e09e36","2016-01-06T01:57:12-05:00","2016-10-19T13:03:13-04:00",TRUE,"bats_unknown","1996-05-10","N","Slave Lake","",48,2,"2014",NA,"Nicolas","unknown",71,NA,"667,500","Aube-kubel",NA,"Nicolas Aube-kubel",NA,"RW","Right Wing",NA,667500,"USD",NA,"nhl-nicolas-aube-kubel","hockey","","62","inches","pounds",187,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","c94be617-bf0c-4516-82b8-782d7aa783ae"
"94","a99371ea-4c65-45cf-a0de-9a861129fcfc","2016-04-06T11:04:48-04:00","2016-04-06T11:06:32-04:00",TRUE,"bats_unknown","1977-06-19",NA,"Montreal","CAN",76,3,"1995","Pittsburgh","Jean-Sebastien","left",71,NA,"0","Aubin",NA,"Jean-Sebastien Aubin",NA,"G","Goaltender",NA,NA,"USD",NA,"nhl-jean-sebastien-aubin","hockey","Quebec","37","inches","pounds",180,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"95","1a710783-1cbf-48c6-9e65-0b5a8c5e6254","2016-04-06T11:06:20-04:00","2016-04-06T11:06:20-04:00",FALSE,"bats_unknown","1986-09-18",NA,"Sorel","CAN",NA,NA,NA,NA,"Mathieu","right",75,NA,"0","Aubin",NA,"Mathieu Aubin",NA,"C","Center",NA,NA,"USD",NA,"nhl-mathieu-aubin","hockey","Quebec",NA,"inches","pounds",204,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","80d99c5a-882e-4296-ae9d-048d2830b154"
"96","ee203e79-2b88-417c-90cf-0f1b6e0a8c1b","2016-01-06T01:54:28-05:00","2016-10-19T12:54:40-04:00",TRUE,"bats_unknown","1991-11-11","N","Arthabaska","",81,3,"2010",NA,"Louis-marc","unknown",76,NA,"575,000","Aubry",NA,"Louis-marc Aubry",NA,"C","Center",NA,575000,"USD",NA,"nhl-louis-marc-aubry","hockey","","32","inches","pounds",205,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","c2a7d98a-fa2c-446e-9682-a8949854023e"
